text,polarity,id,polarity_nb,polarity_svm
"i don't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it's a dish that's best served cold .",positive,3147,NA,NA
"it's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn . nothing overly original , mind you , but solidly entertaining .",positive,3148,NA,NA
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say .,positive,3149,NA,NA
"borrows a bit from the classics "" wait until dark "" and "" extremities "" . . . but in terms of its style , the movie is in a class by itself .",positive,3150,NA,NA
if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,positive,3153,NA,NA
intimate and panoramic .,positive,3154,NA,NA
""" spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff . if you're a comic fan , you can't miss it . if you're not , you'll still have a good time . """,positive,3156,NA,NA
exciting documentary .,positive,3157,NA,NA
"this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it .",positive,3158,NA,NA
the movie is a trove of delights .,positive,3159,NA,NA
excellent performances from jacqueline bisset and martha plimpton grace this deeply touching melodrama .,positive,3160,NA,NA
"while the humor is recognizably plympton , he has actually bothered to construct a real story this time .",positive,3162,NA,NA
"jolting into charleston rhythms , the story has the sizzle of old news that has finally found the right vent ( accurate ? who cares ? ) .",positive,3163,NA,NA
"most thrillers send audiences out talking about specific scary scenes or startling moments ; "" frailty "" leaves us with the terrifying message that the real horror may be waiting for us at home .",positive,3165,NA,NA
close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air .,positive,3166,NA,NA
skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .,positive,3167,NA,NA
damon brings the proper conviction to his role as [jason bourne] .,positive,3168,NA,NA
"for the most part , it works beautifully as a movie without sacrificing the integrity of the opera .",positive,3169,NA,NA
"as played by ryan gosling , danny is a frighteningly fascinating contradiction .",positive,3170,NA,NA
"this is not chabrol's best , but even his lesser works outshine the best some directors can offer .",positive,3171,NA,NA
you'll end up moved .,positive,3173,NA,NA
"the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen's romantic comedies so pertinent and enduring .",positive,3175,NA,NA
i loved the look of this film .,positive,3176,NA,NA
"it's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers don't make often enough .",positive,3177,NA,NA
those with a modicum of patience will find in these characters' foibles a timeless and unique perspective .,positive,3178,NA,NA
beautiful to watch and holds a certain charm .,positive,3179,NA,NA
"13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , don't seem ever to run out of ideas .",positive,3180,NA,NA
"the movie is our story as much as it is schmidt's , no matter if it's viewed as a self-reflection or cautionary tale .",positive,3181,NA,NA
quitting offers piercing domestic drama with spikes of sly humor .,positive,3183,NA,NA
some people want the ol' ball-and-chain and then there are those who just want the ball and chain .,positive,3184,NA,NA
[barry] gives assassin a disquieting authority .,positive,3185,NA,NA
it's refreshing to see a romance this smart .,positive,3186,NA,NA
at its best ( and it does have some very funny sequences ) looking for leonard reminds you just how comically subversive silence can be .,positive,3187,NA,NA
anyone who ever fantasized about space travel but can't afford the $20 million ticket to ride a russian rocket should catch this imax offering .,positive,3189,NA,NA
""" the turntable is now outselling the electric guitar . . . """,positive,3190,NA,NA
transforms one of [shakespeare's] deepest tragedies into a smart new comedy .,positive,3191,NA,NA
"it may sound like a mere disease-of- the-week tv movie , but a song for martin is made infinitely more wrenching by the performances of real-life spouses seldahl and wollter .",positive,3193,NA,NA
sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation .,positive,3194,NA,NA
"as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion .",positive,3195,NA,NA
"every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy",positive,3196,NA,NA
"on its own staggeringly unoriginal terms , this gender-bending comedy is generally quite funny .",positive,3197,NA,NA
it's never dull and always looks good .,positive,3198,NA,NA
"the tonal shifts are jolting , and though wen's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive .",positive,3199,NA,NA
"chicago pode at� ser um filme divertido e cativante ( como � ) , mas acaba representando um passo que vai na dire��o contr�ria � evolu��o dos musicais .",positive,3200,NA,NA
"as commander-in-chief of this film , bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .",positive,3201,NA,NA
"with wit and empathy to spare , waydowntown acknowledges the silent screams of workaday inertia but stops short of indulging its characters' striving solipsism .",positive,3202,NA,NA
"all of it works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely .",positive,3203,NA,NA
"with 'bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear .",positive,3205,NA,NA
one of the year's most weirdly engaging and unpredictable character pieces .,positive,3206,NA,NA
one of the best inside-show-biz yarns ever .,positive,3207,NA,NA
a terrifically entertaining specimen of spielbergian sci-fi .,positive,3209,NA,NA
a rare and lightly entertaining look behind the curtain that separates comics from the people laughing in the crowd .,positive,3210,NA,NA
